,0,1
7516,"35.66886013,139.47690564",府中市役所
7517,"35.63285776,139.44265609",大橋
7518,"35.66697374,139.47211450",第三小
7519,"35.66933134,139.44514077",日新小
7520,"35.63342143,139.45141798",諏訪神社
7521,"35.63088388,139.48275010",長峰小
7522,"35.64884085,139.49154239",大丸公会堂
7523,"35.63636935,139.48717131",向陽台
7524,"35.62926177,139.46217458",多摩大
7525,"35.62931578,139.46828665",若葉台パークヒルズ前
7526,"35.62753644,139.46675019",丘の手西
7527,"35.66560785,139.44386226",稲荷神社
7528,"35.65425558,139.43801325",真明寺
7529,"35.66263321,139.44188497",府中四谷橋北
7530,"35.65651969,139.43845470",日野落川
7531,"35.66939730,139.49566507",東府中駅
7532,"35.63229424,139.45315042",諏訪一
7533,"35.64076277,139.48909516",城山公園南
7534,"35.62901392,139.45504448",馬引沢二
7535,"35.63082542,139.44722901",永山駅
7536,"35.63755243,139.44658380",多摩市役所東
7537,"35.63726630,139.44347870",桜ヶ丘二坂
7538,"35.63144090,139.43849829",釜沼橋
7539,"35.64282213,139.43626777",総合体育館
7540,"35.64182062,139.43769793",総合体育館入口
7541,"35.64332159,139.44296611",浄水場北
7542,"35.64140769,139.44092426",山神社
7543,"35.64127308,139.43965299",落川北
7544,"35.64437650,139.44653946",琴平社
7545,"35.64392281,139.44837865",桜ヶ丘東通
7546,"35.64244056,139.44622703",桜ヶ丘一
7547,"35.65643191,139.48862488",是政駅
7548,"35.65821637,139.48913915",是政五
7549,"35.65941548,139.49576754",中央道府中バス停下
7550,"35.66037007,139.49571955",是政文化センター
7551,"35.66270496,139.49407242",第八小
7552,"35.66520963,139.49456010",清水が丘二
7553,"35.66650747,139.48973470",競馬場東門
7554,"35.66890709,139.48334767",競馬場正門通
7555,"35.65716060,139.47060957",芝間稲荷神社
7556,"35.65576197,139.46969575",郷土の森西
7557,"35.65620615,139.46800743",福祉センター
7558,"35.65712390,139.46625470",南町交番東
7559,"35.65712536,139.46291899",府中南町アパート
7560,"35.65743280,139.45972771",住吉保育所
7561,"35.66286649,139.45724087",変電所前
7562,"35.66532143,139.44922987",消防分団前
7563,"35.66570987,139.44676861",四谷公会堂
7564,"35.66443527,139.43955293",四谷五
7565,"35.66170403,139.44341681",四谷三西
7566,"35.66160582,139.44494042",四谷三
7567,"35.66055225,139.44585465",よつや苑西
7568,"35.65662233,139.47417474",郷土の森正門
7569,"35.63904462,139.45270761",聖ヶ丘病院前
7570,"35.63706062,139.45504537",ひじり坂
7571,"35.62969402,139.47737034",長峰三
7572,"35.63188743,139.47971971",長峰三団地
7573,"35.63298040,139.48246638",杜の一番街
7574,"35.64126062,139.48599601",向陽台四
7575,"35.63825681,139.48463397",向陽台五
7576,"35.62833396,139.47071536",ビューコート若葉台北
7577,"35.63013312,139.46875786",若葉台パークヒルズ北
7578,"35.62961982,139.48407671",長峰小南
7579,"35.66968991,139.48802673",八幡宿東
7580,"35.64061295,139.45161802",熊野橋
7581,"35.62846025,139.48230035",堂ヶ谷戸橋
7582,"35.64712319,139.49435094",第四保育園入口
7583,"35.63593064,139.48976098",消費者ルーム
7584,"35.63540832,139.49142189",いなぎ苑前
7585,"35.63362989,139.48886103",総合グランド前
7586,"35.65908517,139.49208642",鶴巻公園
7587,"35.66710999,139.48690121",競馬博物館
7588,"35.66095507,139.49276801",是政一
7589,"35.66421576,139.45262459",住吉町三
7590,"35.66666149,139.44164675",四谷駐在所西
7591,"35.64263059,139.44145260",桜ヶ丘西通
7592,"35.66986908,139.41088690",税務署前
7593,"35.66984967,139.41579882",安養寺入口
7594,"35.66752158,139.37917516",日野市立病院
7595,"35.66420223,139.39621210",堀之内緑道
7596,"35.66496366,139.39846069",日野市民プール
7597,"35.66570129,139.40166106",川辺堀之内
7598,"35.66617718,139.40362412",駒形公園
7599,"35.66547524,139.40705054",高幡橋西
7600,"35.66652220,139.46433607",分梅町一
7601,"35.66664118,139.46840495",いきいきプラザ東
7602,"35.66327046,139.47056532",中央道下
7603,"35.66444018,139.49668484",清水が丘二東
7604,"35.65690680,139.48765479",是政
7605,"35.66089716,139.39134610",一番橋西
7606,"35.65929102,139.38945443",第二小入口
7607,"35.65704243,139.38662287",豊田一
7608,"35.65939810,139.38211379",豊田駅南口
7609,"35.65605495,139.38473120",豊田駅南口入口
7610,"35.64980173,139.37215575",平山武蔵台児童遊園
7611,"35.64646335,139.41890026",百草団地入口
7612,"35.64022440,139.40138743",中大西門
7613,"35.64422903,139.39383264",多摩テック温泉入口
7614,"35.63056141,139.37488023",めぐみ野
7615,"35.62579535,139.44419393",永山三
7616,"35.62723968,139.47058215",若葉台公園西
7617,"35.62702077,139.43824528",貝取神社
7618,"35.62702077,139.43824528",貝取神社前
7619,"35.61900437,139.42238617",鶴牧西公園入口
7620,"35.61286298,139.40283890",唐木田二
7621,"35.61344595,139.40819269",大妻学院
7622,"35.61262503,139.41396288",総合福祉センター
7623,"35.66265883,139.39344163",東豊田一
7624,"35.66162377,139.41617738",モノレール北
7625,"35.63296798,139.48520847",総合体育館前
7626,"35.66066373,139.41489638",モノレール入口
7627,"35.65937849,139.45815227",中河原駅
7628,"35.62825130,139.30792491",榛名神社
7629,"35.62149997,139.30176299",グリーンヒル寺田
7630,"35.62554011,139.28963326",頴明館高前
7631,"35.62272555,139.28897212",館ヶ丘団地
7632,"35.62232203,139.30058870",鍛冶谷戸
7633,"35.62491110,139.30358083",中寺田
7634,"35.62453527,139.30913400",寺田東
7635,"35.62293074,139.30624710",寺田センター
7636,"35.62695588,139.28995296",館中前
7637,"35.61997943,139.29729524",上寺田
7638,"35.62787659,139.28735939",駐在所前
7639,"35.62632303,139.28559643",3号棟前
7640,"35.62528289,139.28615678",7号棟前
7641,"35.62427594,139.28675773",幼稚園前
7642,"35.62713863,139.30091287",中央公園
7643,"35.62421141,139.29899202",ゆりのき台
7644,"35.60476857,139.33404629",堺市民センター前
7645,"35.60742162,139.31456749",真米
7646,"35.60894551,139.31354079",東京家政学院前
7647,"35.61037574,139.31203861",東京家政学院
7648,"35.61822870,139.31523346",上大船
7649,"35.62302324,139.31459857",南大船
7650,"35.62536345,139.31551848",大船
7651,"35.60531578,139.34159464",坂下
7652,"35.60758678,139.36776140",南大沢学園前
7653,"35.60917374,139.37103470",だいり谷戸公園
7654,"35.61390895,139.34290367",鑓水入口
7655,"35.61334158,139.35034176",多摩美大前
7656,"35.61511869,139.35587435",絹の道入口
7657,"35.61550155,139.35888442",鑓水中央
7658,"35.61781281,139.36263792",神明神社前
7659,"35.62399978,139.35308198",西武北野台
7660,"35.62210896,139.37033801",上柚木
7661,"35.62480445,139.35061605",北野台三
7662,"35.62534399,139.36751315",下田
7663,"35.60566580,139.33656486",堺中前
7664,"35.60581011,139.33851495",堺農協前
7665,"35.61959674,139.32195216",七国南
7666,"35.62015653,139.36361303",西小前
7667,"35.62124073,139.32096619",七国
7668,"35.62337952,139.32013564",みなみ野シティ中央
7669,"35.61243131,139.35179617",多摩美大東
7670,"35.60856335,139.35298503",鑓水二南
7671,"35.62773034,139.35156181",公園前
7672,"35.62763070,139.36336929",中山
7673,"35.61677118,139.36987732",上柚木小
7674,"35.60263513,139.37056936",小山内裏公園南
7675,"35.60335008,139.36300461",町有
7676,"35.60417056,139.35960344",響きの丘
7677,"35.60676029,139.35177716",三ツ目山公園
7678,"35.60622471,139.35048964",多摩美大南
7679,"35.62399706,139.33883065",東京工科大前
7680,"35.62752469,139.34869980",坂上
7681,"35.60575111,139.35482059",小山ヶ丘小前
7682,"35.60438221,139.34463373",相原境
7683,"35.61867765,139.36961700",陸上競技場前
7684,"35.64193972,139.30080061",三田
7685,"35.64092430,139.30814718",めじろ台南
7686,"35.63595928,139.27049018",落合
7687,"35.63980959,139.25284508",摺差
7688,"35.63965546,139.26146170",荒井
7689,"35.64123295,139.26545365",駒木野
7690,"35.64208186,139.27691133",川原宿
7691,"35.64958639,139.26793505",高尾台住宅
7692,"35.65413257,139.27574883",宮の前
7693,"35.66811913,139.26572643",タウン入口
7694,"35.63045231,139.30218213",ゆりのき通り
7695,"35.63424727,139.30705435",大巻観音・館事務所
7696,"35.63548079,139.30083223",和田
7697,"35.63736225,139.30068432",東京高専前
7698,"35.64341575,139.28240214",高尾駅前
7699,"35.64228859,139.28178092",高尾駅北口
7700,"35.64357455,139.29241386",福祉センター入口
7701,"35.64489226,139.28508991",熊野神社前
7702,"35.64751522,139.29264486",御陵前
7703,"35.64769432,139.29999684",西郵便局入口
7704,"35.64845615,139.29549288",高尾警察署前
7705,"35.65334627,139.28567249",城山手中央
7706,"35.65276898,139.30054861",横山橋
7707,"35.65186697,139.30089563",横山事務所
7708,"35.65325447,139.30323578",並木町
7709,"35.65112208,139.30576979",散田四
7710,"35.65480584,139.28408697",城山手西
7711,"35.65641785,139.28457683",城山手
7712,"35.65833918,139.28164399",鍛治屋敷
7713,"35.66027581,139.28307798",元八二
7714,"35.66291046,139.27789950",ホーメストタウン
7715,"35.66239016,139.28288922",元八二北
7716,"35.66315251,139.28510614",石神坂
7717,"35.66639769,139.30286183",三村橋
7718,"35.66441407,139.30467149",横川
7719,"35.66659226,139.30419870",横川町住宅
7720,"35.65381638,139.29377615",長房センター
7721,"35.65670342,139.27361287",霊園前
7722,"35.66055657,139.26858571",霊園正門
7723,"35.64032777,139.27291095",小名路
7724,"35.64606945,139.28845986",浅川原
7725,"35.65492922,139.28778083",城山手入口
7726,"35.66549054,139.28856423",元八一
7727,"35.63377978,139.30305300",西田中橋
7728,"35.65029468,139.29844066",浅川新地
7729,"35.64936263,139.30290718",散田五
7730,"35.65732716,139.29889877",児童館前
7731,"35.66849512,139.30128976",薬師前
7732,"35.64335781,139.30690630",めじろ台駅
7733,"35.64526343,139.29551677",陵南中
7734,"35.64949192,139.30667448",横山中
7735,"35.65195232,139.27688814",霞ヶ丘住宅
7736,"35.65160451,139.26932053",高尾台中央
7737,"35.65790801,139.30188302",富士森高
7738,"35.66880380,139.29233379",慈根寺
7739,"35.64115191,139.26813569",病院前
7740,"35.66481470,139.30198653",中横川
7741,"35.66530437,139.29699615",横川ちびっ子広場
7742,"35.66775607,139.29339236",滝原新橋
7743,"35.66347689,139.30871701",横川町住宅南
7744,"35.65355203,139.27264376",コンセール住宅
7745,"35.66517045,139.27446650",ホーメストタウン北
7746,"35.66313421,139.27076217",けやき公園前
7747,"35.66043451,139.29933350",舟田
7748,"35.66889543,139.30637042",住宅北
7749,"35.65185586,139.29082318",長房団地
7750,"35.66642813,139.29531806",横川下原公園入口
7751,"35.66493625,139.29692832",中央道八王子バス停下
7752,"35.65379185,139.27741203",城山大橋
7753,"35.63105770,139.32478074",地域センターみなみ野
7754,"35.64651676,139.31191076",めじろ台一
7755,"35.66067799,139.32354309",本郷横丁
7756,"35.63114202,139.34383224",車石
7757,"35.63205063,139.34751299",片倉台
7758,"35.62752961,139.31447881",下大船
7759,"35.63150772,139.31187638",下寺田
7760,"35.63292969,139.31232562",椚田
7761,"35.63440863,139.31074720",横山南市民センター
7762,"35.63778168,139.30966635",椚田北
7763,"35.63767517,139.31784899",上小比企
7764,"35.64037711,139.32164724",中小比企
7765,"35.64177830,139.31918135",南山田
7766,"35.64439459,139.32146969",山田駅
7767,"35.64400776,139.33095289",下小比企
7768,"35.64321849,139.33468251",時田
7769,"35.64733141,139.32068766",山田
7770,"35.65307904,139.30927049",散田三
7771,"35.65540796,139.31360646",西八王子駅南入口
7772,"35.65674889,139.31225206",西八王子駅北口
7773,"35.65285355,139.31777140",都立二商
7774,"35.65137260,139.31963858",野球場前
7775,"35.65177163,139.32618131",富士森公園
7776,"35.65220296,139.33111021",みよし坂上
7777,"35.65359181,139.32734329",上野町三
7778,"35.65205741,139.33547420",子安公園前
7779,"35.65229597,139.33805351",子安三
7780,"35.65448538,139.33864730",八王子駅南口
7781,"35.65839101,139.31339226",西八王子駅入口
7782,"35.66084174,139.31970338",追分
7783,"35.66174643,139.31254690",水無瀬橋
7784,"35.66027794,139.32921018",八日町四
7785,"35.66479926,139.32981574",サイエンスドーム
7786,"35.66247416,139.32925046",大横町
7787,"35.66704911,139.30955987",住宅中央
7788,"35.66500751,139.31623878",市役所入口・元本郷公園東
7789,"35.66465596,139.31976327",四中前
7790,"35.66483237,139.32331276",平岡町
7791,"35.66588507,139.33011678",浅川橋
7792,"35.66946319,139.31623829",鶴巻橋
7793,"35.66935395,139.32042558",中野
7794,"35.66853476,139.32175041",中野上町郵便局
7795,"35.66902206,139.33467718",暁町一
7796,"35.63058904,139.35788022",白山神社
7797,"35.63167893,139.37131007",南陽台
7798,"35.63569308,139.35638899",とりよせ公園
7799,"35.63361141,139.35720064",北野台一
7800,"35.63575384,139.36253142",絹ヶ丘
7801,"35.63310079,139.36462035",野猿峠
7802,"35.63977367,139.35773796",多摩丘陵
7803,"35.63803107,139.35834008",三井住友銀行北野支店前
7804,"35.64216870,139.35493618",打越弁財天入口
7805,"35.64931201,139.34745932",六万坊
7806,"35.65130201,139.34403948",子安一
7807,"35.65735336,139.36171065",西平山五
7808,"35.65611831,139.36366038",豊田住宅入口
7809,"35.65477803,139.36799670",平山工業団地
7810,"35.66334880,139.35686266",石川入口
7811,"35.66215082,139.34948594",大和田
7812,"35.66252045,139.35318389",大和田坂下
7813,"35.66464095,139.36042185",大和田二
7814,"35.66679439,139.34837456",大和田団地下
7815,"35.66819698,139.35242374",大和田団地
7816,"35.66885712,139.35348405",団地入口
7817,"35.66823872,139.35897897",北八王子駅入口
7818,"35.66754268,139.34475100",大和田七
7819,"35.66581925,139.36360718",大和田坂上
7820,"35.66752158,139.36765913",高倉町
7821,"35.64296281,139.32677186",由井第三小前
7822,"35.63412857,139.31387242",要石
7823,"35.63040662,139.31295467",寺田橋
7824,"35.65676671,139.31011307",中央図書館前
7825,"35.65621763,139.31294213",西八王子駅南口
7826,"35.65964117,139.31585921",千人町
7827,"35.64989774,139.32354680",市民体育館
7828,"35.65243140,139.32843130",実践高
7829,"35.66050771,139.32610249",織物組合前
7830,"35.65814674,139.32821851",南新町
7831,"35.64945921,139.33783199",とちのき坂
7832,"35.66005003,139.33172223",八日町一
7833,"35.66291283,139.33980559",警察署前
7834,"35.63040021,139.34056656",片倉高前
7835,"35.63165198,139.34579125",片倉台小
7836,"35.65975166,139.34613765",明神町
7837,"35.66767442,139.33803925",暁橋
7838,"35.64474413,139.35231367",北野駅南口
7839,"35.66620488,139.35387962",大和田小
7840,"35.65879333,139.35937747",旭が丘小
7841,"35.66529954,139.36845464",首都大東京入口
7842,"35.66623314,139.31504299",八王子市役所
7843,"35.63106083,139.33050536",八王子みなみ野駅
7844,"35.64861040,139.36132205",八王子車庫
7845,"35.65145009,139.35652938",市場前
7846,"35.65421295,139.35220212",あったかホール前
7847,"35.65594832,139.34918248",明神町二
7848,"35.66438853,139.32272523",元本郷一
7849,"35.62884734,139.31037027",榛名橋
7850,"35.63318607,139.33104874",八王子南郵便局
7851,"35.63381149,139.35417573",わかば公園
7852,"35.63302349,139.35125806",北野台五
7853,"35.66562684,139.30959507",横川橋公園
7854,"35.66143506,139.31394958",日吉町
7855,"35.65327982,139.36260706",西平山第二公園
7856,"35.66042203,139.36231089",旭が丘六西
7857,"35.66138181,139.36422400",日野平山台住宅
7858,"35.66298354,139.36755943",市営長山団地西
7859,"35.65996096,139.36812552",首都大学東京前
7860,"35.65611860,139.36805308",旭が丘四
7861,"35.64841893,139.35150002",北野天神
7862,"35.63041610,139.34567296",片倉台小西
7863,"35.63739987,139.36110668",絹ヶ丘二
7864,"35.64694417,139.37004599",西平山三南
7865,"35.64883775,139.36976730",西平山三北
7866,"35.65925702,139.36613318",旭が丘六
7867,"35.65879101,139.36190416",旭が丘五
7868,"35.65663465,139.36352496",旭が丘西公園
7869,"35.65311596,139.36185949",豊田住宅
7870,"35.65637937,139.35278734",あったかホール
7871,"35.66176926,139.33691744",元横山二
7872,"35.66206046,139.33238859",いちょうホール前
7873,"35.64030829,139.34138779",JR片倉駅
7874,"35.63803223,139.34173043",釜貫白山神社
7875,"35.63621091,139.34244319",片倉かまぬき公園
7876,"35.63511617,139.34410433",釜貫
7877,"35.63449463,139.34534402",片倉まちの広場
7878,"35.63348949,139.34740070",片倉台北
7879,"35.63674785,139.34603559",片倉台慈眼寺南
7880,"35.63862446,139.34674862",片倉台打越公園
7881,"35.64102947,139.34646178",片倉台入口
7882,"35.64715656,139.34972761",天龍寺
7883,"35.64848874,139.35402554",岸田公園
7884,"35.64668330,139.35477972",北野駅前通り
7885,"35.64834533,139.35667523",北野公園
7886,"35.64578960,139.36087278",春日会館西
7887,"35.64603489,139.36260458",都営長沼12号棟前
7888,"35.64617080,139.36408985",在宅サービスセンター
7889,"35.64545919,139.36358993",都営長沼14号棟前
7890,"35.64358395,139.36181992",春日橋南
7891,"35.64296095,139.36474072",長沼山下公園
7892,"35.64291864,139.36661198",長沼駅
7893,"35.64177440,139.36808212",長沼公園北
7894,"35.64195069,139.37146603",ほたる公園
7895,"35.65652597,139.31789472",都立八王子盲学校
7896,"35.65643270,139.32165346",信松院
7897,"35.65527280,139.32764004",市民会館
7898,"35.65492694,139.33057081",本立寺
7899,"35.65822533,139.36808928",旭が丘中央公園
7900,"35.65458591,139.37161908",東芝裏門
7901,"35.66098600,139.31745216",日吉町一会館
7902,"35.64641656,139.35990174",春日橋北
7903,"35.62872765,139.32083099",みなみ野五南
7904,"35.63522834,139.34685040",すずかけ公園入口
7905,"35.61856021,139.32517351",七国二
7906,"35.62005927,139.32952792",宇津貫折返場
7907,"35.62305739,139.33389423",兵衛三
7908,"35.61629972,139.36203136",永泉寺入口
7909,"35.61501482,139.29481159",法政大経済学部前
7910,"35.61666854,139.29203951",法政大体育館前
7911,"35.61253304,139.35027682",多摩美大
7912,"35.60828570,139.35150224",多摩美大坂上
7913,"35.66914515,139.37151918",コニカミノルタ前
7914,"35.66476229,139.27544270",中央公園
7915,"35.66264457,139.27487163",とちのき公園
7916,"35.63946882,139.24835604",裏高尾
7917,"35.63227462,139.27071501",高尾山口駅
7918,"35.64208186,139.27691133",河原宿
7919,"35.65508991,139.30686550",桑志高
7920,"35.66050771,139.32610249",織物組合
7921,"35.66406606,139.31453826",市役所入口・元本郷公園東
7922,"35.66856068,139.25283160",松竹
7923,"35.66722950,139.24926638",恩方事務所
7924,"35.63165198,139.34579125",片倉台小前
7925,"35.66814948,139.20119250",川井野
7926,"35.66749712,139.19445074",くぬぎ沢橋
7927,"35.66677222,139.19309124",下案下
7928,"35.63992102,139.23361170",小仏
7929,"35.64012097,139.24430947",日影
7930,"35.63934576,139.23877574",大下
7931,"35.66921713,139.23401307",駒木野
7932,"35.66344638,139.18923894",陣馬高原下
7933,"35.66790197,139.23885222",佐戸
7934,"35.66904025,139.24256032",恩方中
7935,"35.66963493,139.20556509",下川井野
7936,"35.66657732,139.24662745",大久保
7937,"35.55528276,139.75423563",羽田整備場
7938,"35.56802361,139.76770991",京浜島海上公園
7939,"35.57837779,139.76964236",建材埠頭
7940,"35.57873387,139.77755593",動物愛護センター
7941,"35.58176678,139.74906671",流通センター前
7942,"35.57907268,139.75658249",京浜大橋
7943,"35.57943273,139.75973755",大田市場
7944,"35.58267089,139.76199285",大田市場北門
7945,"35.58114341,139.76419347",水産棟
7946,"35.58496568,139.74784451",倉庫センター
7947,"35.58089443,139.77859774",城南島工業
7948,"35.55794814,139.77905951",西貨物
7949,"35.55886284,139.78041971",東貨物
7950,"35.56920835,139.76317596",京浜島十四番地
7951,"35.57366907,139.75422186",昭和島二
7952,"35.57997926,139.78289474",城南島四
7953,"35.55722480,139.75006510",東糀谷六
7954,"35.56994515,139.74836099",昭和島グラウンド
7955,"35.57329451,139.74871802",昭和島一
7956,"35.57687822,139.74857522",流通センター南口
7957,"35.57420295,139.74939678",南海橋南
7958,"35.57252324,139.76020400",京浜島一番地
7959,"35.57169871,139.76188903",京浜島二番地
7960,"35.58489803,139.76610310",ダイトー大井物流センター
7961,"35.57943273,139.75973755",大田市場事務棟
7962,"35.58023653,139.77343725",城南島二
7963,"35.58351273,139.75519122",野鳥公園
7964,"35.57840600,139.75963118",大田市場正門前
7965,"35.58529421,139.76734562",大井埠頭バンプール
7966,"35.58464526,139.75884718",東京湾野鳥公園入口
7967,"35.57125696,139.76634267",京浜島三番地
7968,"35.58456682,139.75606399",東京湾野鳥公園
7969,"35.57087778,139.74928137",昭和島駅
7970,"35.55445233,139.78415025",空港警察署
7971,"35.55385977,139.78258471",管制塔前
7972,"35.53836877,139.79513027",南新整備場
7973,"35.53938401,139.79298875",西新整備場
7974,"35.54166829,139.79297289",東新整備場
7975,"35.54482582,139.71220996",六郷神社
7976,"35.54709820,139.70717452",西六郷三
7977,"35.55919243,139.70531806",宮元通り
7978,"35.56441009,139.70801355",蓮沼駅
7979,"35.56466140,139.70989016",大田都税事務所
7980,"35.57425058,139.70931381",堤方橋
7981,"35.57494801,139.70344154",池上文化センター
7982,"35.57858325,139.70230058",大坊前
7983,"35.58276468,139.69664658",安詳寺前
7984,"35.58293395,139.70016764",根方
7985,"35.58571825,139.71573157",臼田坂上
7986,"35.55312816,139.71543734",仲六郷一
7987,"35.55606700,139.72628949",日ノ出通り
7988,"35.55448834,139.72840581",日ノ出交番前
7989,"35.55715018,139.74149339",東糀谷二
7990,"35.56548326,139.72217837",蒲田一
7991,"35.56637057,139.72847205",梅屋敷
7992,"35.56931055,139.73070421",本宿
7993,"35.56619693,139.73623482",弁天神社
7994,"35.56934123,139.74328444",大森東五
7995,"35.57244303,139.72458639",大森西四
7996,"35.57557589,139.72605743",富士見橋
7997,"35.57755014,139.73523174",平和島駅
7998,"35.57840261,139.74309691",平和島五
7999,"35.58393627,139.72014250",中央一
8000,"35.58068525,139.71807833",大森日赤前
8001,"35.58240254,139.72950312",大森北三
8002,"35.58193004,139.74124470",大森車庫
8003,"35.58537041,139.71987604",南馬込三
8004,"35.58542318,139.72883610",大森銀座入口
8005,"35.58461776,139.73085261",八幡通り
8006,"35.58407461,139.73646506",平和島入口
8007,"35.57333842,139.70612447",本門寺前
8008,"35.56955883,139.70392048",徳持小
8009,"35.55806882,139.70666227",道塚小
8010,"35.55716106,139.74483373",東糀谷小
8011,"35.55182431,139.70683631",西六郷小
8012,"35.54482081,139.70692864",高畑小
8013,"35.58408654,139.69502679",久が原出世観音
8014,"35.58559671,139.69380197",道々橋八幡前
8015,"35.58556235,139.69886367",大森十中前
8016,"35.58062678,139.69773740",久が原特別出張所前
8017,"35.57274589,139.70161774",池上三
8018,"35.57259424,139.69880582",徳持神社
8019,"35.56373069,139.69977926",矢口渡
8020,"35.55570778,139.70667820",新蒲田三
8021,"35.55396386,139.70663264",西六郷一
8022,"35.54937405,139.70709981",西六郷二
8023,"35.57552146,139.71195481",税務署前
8024,"35.54772984,139.71240970",仲六郷三
8025,"35.54705805,139.71190498",変電所前
8026,"35.58261649,139.71689679",臼田坂下
8027,"35.57940529,139.71968706",大田文化の森
8028,"35.57843949,139.71786324",入新井第四小
8029,"35.57662134,139.71441557",池上営業所
8030,"35.56266507,139.71469674",蒲田駅
8031,"35.55011185,139.71381346",雑色駅通り
8032,"35.58234046,139.72250328",大森郵便局
8033,"35.56278322,139.72072144",あやめ橋
8034,"35.58503447,139.72513108",山王三
8035,"35.56889410,139.72333692",東邦大学
8036,"35.58049046,139.72860520",大森北四
8037,"35.57845908,139.73140610",大森西特別出張所
8038,"35.57781956,139.72717066",大森西二
8039,"35.58446155,139.73292354",大森北二
8040,"35.56866616,139.73541807",大森東中
8041,"35.58025932,139.73612056",大森神社
8042,"35.57215677,139.73287018",大森警察署前
8043,"35.58330810,139.74021097",レジャーランド平和島
8044,"35.57938754,139.74595999",仲之島橋
8045,"35.57619310,139.74599015",昭和島入口
8046,"35.57289608,139.70364561",池上駅前
8047,"35.56414851,139.70476601",矢口東小前
8048,"35.56083247,139.70508183",新蒲田二
8049,"35.57942484,139.72808012",沢田通り
8050,"35.56466427,139.72732391",体育館前
8051,"35.55554562,139.71650976",蒲田本町
8052,"35.55352463,139.72983526",糀谷駅
8053,"35.55272316,139.73527688",観音堂脇
8054,"35.58567735,139.73620253",大森本町一
8055,"35.56264363,139.72434986",京急蒲田駅入口
8056,"35.56503828,139.69710003",多摩川一
8057,"35.56809327,139.74050755",大森東四
8058,"35.56711292,139.70420458",池上六
8059,"35.58491663,139.73985593",平和島ボートレース場ビックファン平和島
8060,"35.57856347,139.69869126",国道口
8061,"35.58649897,139.69515776",道々橋
8062,"35.57069935,139.68931618",千鳥三公園
8063,"35.56811525,139.69270691",武蔵新田駅
8064,"35.57348596,139.70147523",池上三
8065,"35.57164399,139.73454973",大森警察
8066,"35.56220467,139.69534811",延命寺前
8067,"35.56200242,139.69183841",矢口特別出張所入口
8068,"35.56421532,139.68988725",稲葉製作所前
8069,"35.58646666,139.74320326",トラックターミナル西
8070,"35.57204951,139.68684097",下丸子駅入口
8071,"35.57087168,139.68132062",オリンピック下丸子店前
8072,"35.56901570,139.68221292",キヤノン本社通用門前
8073,"35.56594619,139.68474704",白洋舎前
8074,"35.56335496,139.68560365",矢口中
8075,"35.56440192,139.68394992",ガス橋二十一世紀桜
8076,"35.54189319,139.70619705",六郷土手
8077,"35.54285423,139.70516331",高畑神社
8078,"35.56582164,139.68865947",下丸子図書館入口
8079,"35.54133622,139.70910058",六郷橋
8080,"35.57325724,139.69859072",徳持神社
8081,"35.54224608,139.45913668",高ヶ坂センター前
8082,"35.51760754,139.47432317",小川
8083,"35.51837350,139.47813158",やなぎ公園前
8084,"35.52314336,139.47265298",小川入口
8085,"35.52432521,139.47938012",小川中央
8086,"35.52321340,139.48270292",つくし野二
8087,"35.52515337,139.47606734",柳谷戸
8088,"35.53028871,139.47133537",小川支所前
8089,"35.52907317,139.46970087",小田急団地前
8090,"35.53233253,139.47207010",小川高入口
8091,"35.52707355,139.46617172",南中入口
8092,"35.53452895,139.47384905",成瀬駅入口
8093,"35.52798659,139.47237453",小川小前
8094,"35.51689532,139.48070331",すずかけ台駅
8095,"35.52602510,139.48402691",小川台
8096,"35.54376435,139.45880992",高ヶ坂郵便局前
8097,"35.52763593,139.48441780",つくし野駅
8098,"35.53972546,139.45072444",天満宮前
8099,"35.53314896,139.45749460",金森二西
8100,"35.53088294,139.45739759",防災いこいの広場入口
8101,"35.52964995,139.45803218",都営金森アパート前
8102,"35.52481161,139.46015198",西田
8103,"35.52274102,139.46181674",西田峯山公園前
8104,"35.52123450,139.46273744",定方寺公園入口
8105,"35.57254110,139.41492785",上の原
8106,"35.57396268,139.42268350",忠生公園前
8107,"35.57766468,139.42900268",上山崎
8108,"35.58467297,139.40935630",尾根緑道入口
8109,"35.58043424,139.41100435",忠生四
8110,"35.58581964,139.42714427",松下谷戸
8111,"35.58648271,139.41344681",市立室内プール
8112,"35.57443756,139.41698017",忠生
8113,"35.57841576,139.41945516",忠生三
8114,"35.57707201,139.42011084",JA忠生支店前
8115,"35.57478306,139.42421153",忠生二
8116,"35.57674030,139.42218273",町田工業高前
8117,"35.57876237,139.43250210",山崎高入口
8118,"35.56351450,139.43557061",緑ヶ丘入口
8119,"35.56293397,139.43121019",木曽中原
8120,"35.54816030,139.44333429",森野二
8121,"35.54549121,139.44568778",町田駅
8122,"35.55141494,139.44481335",図書館前
8123,"35.55612186,139.44697142",体育館前
8124,"35.55727716,139.45427863",団地南口
8125,"35.54653767,139.46057145",高ヶ坂団地
8126,"35.54567626,139.45764714",団地入口
8127,"35.55339147,139.44307650",五間道路
8128,"35.55412489,139.45991889",神社前
8129,"35.55351071,139.46397919",大谷原
8130,"35.56016974,139.44831756",菅原神社前
8131,"35.55865031,139.45368464",ストアー前
8132,"35.57272897,139.46220255",八幡神社前
8133,"35.57729987,139.43546000",下山崎
